id,date,season,gender,event_name,match_type,match_type_number,match_number,city,venue,team1,team2,referee,reserve_umpire,tv_umpire,umpire1,umpire2,team1players,team2players,toss_winner,toss_decision,winner,result,eliminator,wonBy,margin,method,player_of_match
65264,27-02-2003,2002/03,male,ICC World Cup,ODI,1971,32,East London,"Buffalo Park, East London",South Africa,Canada,['Wasim Raja'],,['Aleem Dar'],DJ Harper,KC Barbour,"['GC Smith', 'HH Gibbs', 'G Kirsten', 'JH Kallis', 'HH Dippenaar', 'MV Boucher', 'SM Pollock', 'AJ Hall', 'M Ntini', 'M Zondeki', 'AA Donald']","['I Maraj', 'JM Davison', 'DR Chumney', 'IS Billcliff', 'NA de Groot', 'JV Harris', 'A Bagai', 'N Ifill', 'D Joseph', 'BB Seebaran', 'A Patel']",Canada,field,South Africa,,,runs,118,,['HH Dippenaar']
65265,28-02-2003,2002/03,male,ICC World Cup,ODI,1972,33,Bulawayo,"Queens Sports Club, Bulawayo",Zimbabwe,Netherlands,['CH Lloyd'],,['Nadeem Ghauri'],SA Bucknor,TH Wijewardene,"['CB Wishart', 'MA Vermeulen', 'A Flower', 'GJ Whittall', 'DD Ebrahim', 'AM Blignaut', 'HH Streak', 'DA Marillier', 'T Taibu', 'BA Murphy', 'DT Hondo']","['JF Kloppenburg', 'E Schiferli', 'B Zuiderent', 'DLS van Bunge', 'TBM de Leede', 'LP van Troost', 'RH Scholte', 'HJC Mol', 'RP Lefebvre', 'J Smits', 'JJ Esmeijer']",Netherlands,field,Zimbabwe,,,runs,99,,['HH Streak']
65266,28-02-2003,2002/03,male,ICC World Cup,ODI,1973,34,Cape Town,"Newlands, Cape Town",Sri Lanka,West Indies,['DT Lindsay'],,['BG Jerling'],DL Orchard,S Venkataraghavan,"['MS Atapattu', 'ST Jayasuriya', 'HP Tillakaratne', 'PA de Silva', 'DPMD Jayawardene', 'RP Arnold', 'KC Sangakkara', 'WPUJC Vaas', 'M Muralitharan', 'CRD Fernando', 'PW Gunaratne']","['CH Gayle', 'WW Hinds', 'BC Lara', 'RR Sarwan', 'CL Hooper', 'S Chanderpaul', 'RD Jacobs', 'RL Powell', 'VC Drakes', 'M Dillon', 'PT Collins']",Sri Lanka,bat,Sri Lanka,,,runs,6,,['WPUJC Vaas']
65267,01-03-2003,2002/03,male,ICC World Cup,ODI,1974,35,Johannesburg,"New Wanderers Stadium, Johannesburg",Kenya,Bangladesh,['RS Madugalle'],,['SJA Taufel'],EAR de Silva,NA Mallender,"['KO Otieno', 'RD Shah', 'BJ Patel', 'SO Tikolo', 'HS Modi', 'MO Odumbe', 'TM Odoyo', 'CO Obuya', 'PJ Ongondo', 'MA Suji', 'AO Suji']","['Al Sahariar', 'Mohammad Ashraful', 'Tushar Imran', 'Khaled Mashud', 'Alok Kapali', 'Akram Khan', 'Sanwar Hossain', 'Khaled Mahmud', 'Mohammad Rafique', 'Tapash Baisya', 'Manjural Islam']",Kenya,bat,Kenya,,,runs,32,,['MO Odumbe']
65268,01-03-2003,2002/03,male,ICC World Cup,ODI,1975,36,Centurion,"SuperSport Park, Centurion",Pakistan,India,['MJ Procter'],,['BF Bowden'],DR Shepherd,RE Koertzen,"['Saeed Anwar', 'Taufeeq Umar', 'Abdul Razzaq', 'Inzamam-ul-Haq', 'Mohammad Yousuf', 'Younis Khan', 'Shahid Afridi', 'Rashid Latif', 'Wasim Akram', 'Waqar Younis', 'Shoaib Akhtar']","['SR Tendulkar', 'V Sehwag', 'SC Ganguly', 'M Kaif', 'R Dravid', 'Yuvraj Singh', 'D Mongia', 'A Kumble', 'Z Khan', 'J Srinath', 'A Nehra']",Pakistan,bat,India,,,wickets,6,,['SR Tendulkar']
65269,02-03-2003,2002/03,male,ICC World Cup,ODI,1976,37,Gqeberha,"St George's Park, Port Elizabeth",England,Australia,['Wasim Raja'],,['DL Orchard'],Aleem Dar,RB Tiffin,"['ME Trescothick', 'NV Knight', 'MP Vaughan', 'N Hussain', 'AJ Stewart', 'PD Collingwood', 'A Flintoff', 'C White', 'AF Giles', 'AR Caddick', 'JM Anderson']","['AC Gilchrist', 'ML Hayden', 'RT Ponting', 'DR Martyn', 'DS Lehmann', 'MG Bevan', 'A Symonds', 'GB Hogg', 'B Lee', 'AJ Bichel', 'GD McGrath']",England,bat,Australia,,,wickets,2,,['AJ Bichel']
65270,03-03-2003,2002/03,male,ICC World Cup,ODI,1977,38,Benoni,"Willowmoore Park, Benoni",Canada,New Zealand,['DT Lindsay'],,['TH Wijewardene'],AV Jayaprakash,BG Jerling,"['I Maraj', 'JM Davison', 'N Ifill', 'IS Billcliff', 'NA de Groot', 'JV Harris', 'A Bagai', 'AM Samad', 'A Codrington', 'A Patel', 'BB Seebaran']","['CD McMillan', 'SP Fleming', 'NJ Astle', 'CL Cairns', 'AR Adams', 'SB Styris', 'CZ Harris', 'JDP Oram', 'DL Vettori', 'BB McCullum', 'SE Bond']",New Zealand,field,New Zealand,,,wickets,5,,['JM Davison']
65271,03-03-2003,2002/03,male,ICC World Cup,ODI,1978,39,Bloemfontein,"Goodyear Park, Bloemfontein",Netherlands,Namibia,['GR Viswanath'],,['DB Hair'],DJ Harper,Nadeem Ghauri,"['JF Kloppenburg', 'E Schiferli', 'KJJ van Noortwijk', 'B Zuiderent', 'TBM de Leede', 'LP van Troost', 'DLS van Bunge', 'HJC Mol', 'JJ Esmeijer', 'J Smits', 'Adeel Raja']","['AJ Burger', 'M Karg', 'D Keulder', 'GB Murgatroyd', 'DB Kotze', 'LJ Burger', 'G Snyman', 'SF Burger', 'M van Schoor', 'BO van Rooi', 'RJ van Vuuren']",Netherlands,bat,Netherlands,,,runs,64,,['JF Kloppenburg']
65272,03-03-2003,2002/03,male,ICC World Cup,ODI,1979,40,Durban,"Kingsmead, Durban",Sri Lanka,South Africa,['CH Lloyd'],,['P Willey'],S Venkataraghavan,SA Bucknor,"['MS Atapattu', 'ST Jayasuriya', 'HP Tillakaratne', 'DPMD Jayawardene', 'PA de Silva', 'RP Arnold', 'KC Sangakkara', 'WPUJC Vaas', 'M Muralitharan', 'CRD Fernando', 'PW Gunaratne']","['GC Smith', 'HH Gibbs', 'G Kirsten', 'JH Kallis', 'HH Dippenaar', 'MV Boucher', 'SM Pollock', 'L Klusener', 'M Ntini', 'M Zondeki', 'AJ Hall']",Sri Lanka,bat,,tie,,,,D/L,['MS Atapattu']
65273,04-03-2003,2002/03,male,ICC World Cup,ODI,1980,41,Bulawayo,"Queens Sports Club, Bulawayo",Pakistan,Zimbabwe,['RS Madugalle'],,['RE Koertzen'],EAR de Silva,BF Bowden,"['Saeed Anwar', 'Saleem Elahi', 'Mohammad Yousuf', 'Inzamam-ul-Haq', 'Younis Khan', 'Azhar Mahmood', 'Rashid Latif', 'Mohammad Sami', 'Wasim Akram', 'Waqar Younis', 'Shoaib Akhtar']","['DD Ebrahim', 'CB Wishart', 'A Flower', 'GW Flower', 'GJ Whittall', 'T Taibu', 'AM Blignaut', 'HH Streak', 'DA Marillier', 'SM Ervine', 'DT Hondo']",Pakistan,bat,,no result,,,,,
65275,07-03-2003,2002/03,male,ICC World Cup,ODI,1982,Super Sixes,Centurion,"SuperSport Park, Centurion",Australia,Sri Lanka,['MJ Procter'],,['BG Jerling'],BF Bowden,DR Shepherd,"['AC Gilchrist', 'ML Hayden', 'RT Ponting', 'DR Martyn', 'DS Lehmann', 'IJ Harvey', 'MG Bevan', 'GB Hogg', 'B Lee', 'AJ Bichel', 'GD McGrath']","['MS Atapattu', 'ST Jayasuriya', 'HP Tillakaratne', 'DPMD Jayawardene', 'PA de Silva', 'RP Arnold', 'KC Sangakkara', 'WPUJC Vaas', 'M Muralitharan', 'CRD Fernando', 'PW Gunaratne']",Australia,bat,Australia,,,runs,96,,['RT Ponting']
65276,07-03-2003,2002/03,male,ICC World Cup,ODI,1983,Super Sixes,Cape Town,"Newlands, Cape Town",Kenya,India,['Wasim Raja'],,['SJA Taufel'],DJ Harper,P Willey,"['KO Otieno', 'RD Shah', 'SO Tikolo', 'TM Odoyo', 'MO Odumbe', 'CO Obuya', 'PJ Ongondo', 'MA Suji', 'AO Suji', 'BJ Patel', 'HS Modi']","['V Sehwag', 'SR Tendulkar', 'SC Ganguly', 'M Kaif', 'R Dravid', 'Yuvraj Singh', 'D Mongia', 'Harbhajan Singh', 'Z Khan', 'A Nehra', 'J Srinath']",Kenya,bat,India,,,wickets,6,,['SC Ganguly']
65277,08-03-2003,2002/03,male,ICC World Cup,ODI,1984,Super Sixes,Bloemfontein,"Goodyear Park, Bloemfontein",Zimbabwe,New Zealand,['GR Viswanath'],,['EAR de Silva'],DB Hair,RE Koertzen,"['CB Wishart', 'DD Ebrahim', 'A Flower', 'GW Flower', 'GJ Whittall', 'T Taibu', 'AM Blignaut', 'HH Streak', 'SM Ervine', 'BA Murphy', 'DT Hondo']","['CD McMillan', 'SP Fleming', 'NJ Astle', 'SB Styris', 'CL Cairns', 'CZ Harris', 'BB McCullum', 'JDP Oram', 'AR Adams', 'DL Vettori', 'SE Bond']",Zimbabwe,bat,New Zealand,,,wickets,6,,['NJ Astle']
65278,10-03-2003,2002/03,male,ICC World Cup,ODI,1985,Super Sixes,Johannesburg,"New Wanderers Stadium, Johannesburg",India,Sri Lanka,['CH Lloyd'],,['DJ Harper'],DR Shepherd,SJA Taufel,"['SR Tendulkar', 'V Sehwag', 'SC Ganguly', 'M Kaif', 'Yuvraj Singh', 'R Dravid', 'D Mongia', 'Harbhajan Singh', 'Z Khan', 'A Nehra', 'J Srinath']","['MS Atapattu', 'ST Jayasuriya', 'J Mubarak', 'DPMD Jayawardene', 'PA de Silva', 'KC Sangakkara', 'RP Arnold', 'WPUJC Vaas', 'RAP Nissanka', 'CRD Fernando', 'M Muralitharan']",Sri Lanka,field,India,,,runs,183,,['J Srinath']
65279,11-03-2003,2002/03,male,ICC World Cup,ODI,1986,Super Sixes,Gqeberha,"St George's Park, Port Elizabeth",Australia,New Zealand,['RS Madugalle'],,['BG Jerling'],EAR de Silva,SA Bucknor,"['AC Gilchrist', 'ML Hayden', 'RT Ponting', 'DR Martyn', 'DS Lehmann', 'MG Bevan', 'GB Hogg', 'IJ Harvey', 'AJ Bichel', 'B Lee', 'GD McGrath']","['DL Vettori', 'SP Fleming', 'NJ Astle', 'SB Styris', 'CL Cairns', 'L Vincent', 'CZ Harris', 'BB McCullum', 'JDP Oram', 'AR Adams', 'SE Bond']",New Zealand,field,Australia,,,runs,96,,['SE Bond']
65280,12-03-2003,2002/03,male,ICC World Cup,ODI,1987,Super Sixes,Bloemfontein,"Goodyear Park, Bloemfontein",Zimbabwe,Kenya,['Wasim Raja'],,['BF Bowden'],Aleem Dar,S Venkataraghavan,"['CB Wishart', 'ADR Campbell', 'A Flower', 'GW Flower', 'T Taibu', 'DD Ebrahim', 'AM Blignaut', 'HH Streak', 'DA Marillier', 'HK Olonga', 'DT Hondo']","['KO Otieno', 'RD Shah', 'SO Tikolo', 'TM Odoyo', 'MO Odumbe', 'HS Modi', 'CO Obuya', 'AO Suji', 'MA Suji', 'PJ Ongondo', 'AY Karim']",Zimbabwe,bat,Kenya,,,wickets,7,,['MA Suji']
65281,14-03-2003,2002/03,male,ICC World Cup,ODI,1988,Super Sixes,Centurion,"SuperSport Park, Centurion",New Zealand,India,['RS Madugalle'],,['DB Hair'],DJ Harper,P Willey,"['CD McMillan', 'SP Fleming', 'NJ Astle', 'SB Styris', 'BB McCullum', 'CL Cairns', 'CZ Harris', 'JDP Oram', 'DL Vettori', 'DR Tuffey', 'SE Bond']","['V Sehwag', 'SR Tendulkar', 'SC Ganguly', 'M Kaif', 'R Dravid', 'Yuvraj Singh', 'D Mongia', 'J Srinath', 'A Nehra', 'Z Khan', 'Harbhajan Singh']",India,field,India,,,wickets,7,,['Z Khan']
65282,15-03-2003,2002/03,male,ICC World Cup,ODI,1989,Super Sixes,East London,"Buffalo Park, East London",Sri Lanka,Zimbabwe,['CH Lloyd'],,['S Venkataraghavan'],BG Jerling,RE Koertzen,"['MS Atapattu', 'ST Jayasuriya', 'DA Gunawardene', 'PA de Silva', 'KC Sangakkara', 'RP Arnold', 'WPUJC Vaas', 'HP Tillakaratne', 'M Muralitharan', 'CRD Fernando', 'PW Gunaratne']","['CB Wishart', 'DA Marillier', 'TJ Friend', 'A Flower', 'GW Flower', 'T Taibu', 'AM Blignaut', 'SM Ervine', 'HH Streak', 'S Matsikenyeri', 'DT Hondo']",Sri Lanka,bat,Sri Lanka,,,runs,74,,['MS Atapattu']
65283,15-03-2003,2002/03,male,ICC World Cup,ODI,1990,Super Sixes,Durban,"Kingsmead, Durban",Kenya,Australia,['MJ Procter'],,['EAR de Silva'],BF Bowden,SA Bucknor,"['KO Otieno', 'RD Shah', 'BJ Patel', 'DO Obuya', 'SO Tikolo', 'HS Modi', 'CO Obuya', 'PJ Ongondo', 'AO Suji', 'MA Suji', 'AY Karim']","['AC Gilchrist', 'ML Hayden', 'RT Ponting', 'A Symonds', 'DS Lehmann', 'GB Hogg', 'IJ Harvey', 'DR Martyn', 'AJ Bichel', 'B Lee', 'GD McGrath']",Australia,field,Australia,,,wickets,5,,['AY Karim']
65284,18-03-2003,2002/03,male,ICC World Cup,ODI,1991,Semi Final,Gqeberha,"St George's Park, Port Elizabeth",Australia,Sri Lanka,['CH Lloyd'],,['BF Bowden'],DR Shepherd,RE Koertzen,"['AC Gilchrist', 'ML Hayden', 'RT Ponting', 'DS Lehmann', 'A Symonds', 'MG Bevan', 'GB Hogg', 'IJ Harvey', 'AJ Bichel', 'B Lee', 'GD McGrath']","['MS Atapattu', 'ST Jayasuriya', 'HP Tillakaratne', 'DA Gunawardene', 'PA de Silva', 'KC Sangakkara', 'DPMD Jayawardene', 'RP Arnold', 'WPUJC Vaas', 'M Muralitharan', 'PW Gunaratne']",Australia,bat,Australia,,,runs,48,D/L,['A Symonds']
65285,20-03-2003,2002/03,male,ICC World Cup,ODI,1992,Semi Final,Durban,"Kingsmead, Durban",India,Kenya,['MJ Procter'],,['SJA Taufel'],DJ Harper,SA Bucknor,"['V Sehwag', 'SR Tendulkar', 'SC Ganguly', 'M Kaif', 'Yuvraj Singh', 'R Dravid', 'D Mongia', 'J Srinath', 'A Nehra', 'Z Khan', 'Harbhajan Singh']","['KO Otieno', 'RD Shah', 'PJ Ongondo', 'TM Odoyo', 'SO Tikolo', 'MO Odumbe', 'HS Modi', 'DO Obuya', 'CO Obuya', 'MA Suji', 'AY Karim']",India,bat,India,,,runs,91,,['SC Ganguly']
65286,23-03-2003,2002/03,male,ICC World Cup,ODI,1993,Final,Johannesburg,"New Wanderers Stadium, Johannesburg",Australia,India,['RS Madugalle'],,['RE Koertzen'],DR Shepherd,SA Bucknor,"['AC Gilchrist', 'ML Hayden', 'RT Ponting', 'DR Martyn', 'DS Lehmann', 'MG Bevan', 'A Symonds', 'GB Hogg', 'AJ Bichel', 'B Lee', 'GD McGrath']","['SR Tendulkar', 'V Sehwag', 'SC Ganguly', 'M Kaif', 'R Dravid', 'Yuvraj Singh', 'D Mongia', 'Harbhajan Singh', 'Z Khan', 'J Srinath', 'A Nehra']",India,field,Australia,,,runs,125,,['RT Ponting']
65803,03-04-2003,2002/03,male,Cherry Blossom Sharjah Cup,ODI,1994,1,Sharjah,Sharjah Cricket Association Stadium,Pakistan,Zimbabwe,['AM Ebrahim'],,['KC Barbour'],AV Jayaprakash,BR Doctrove,"['Taufeeq Umar', 'Mohammad Hafeez', 'Naved Latif', 'Mohammad Yousuf', 'Younis Khan', 'Shoaib Malik', 'Rashid Latif', 'Abdul Razzaq', 'Mohammad Sami', 'Umar Gul', 'Danish Kaneria']","['CB Wishart', 'DA Marillier', 'TJ Friend', 'GW Flower', 'DD Ebrahim', 'GJ Rennie', 'AM Blignaut', 'SM Ervine', 'T Taibu', 'HH Streak', 'DT Hondo']",Pakistan,bat,Pakistan,,,runs,68,,['Abdul Razzaq']
65804,04-04-2003,2002/03,male,Cherry Blossom Sharjah Cup,ODI,1995,2,Sharjah,Sharjah Cricket Association Stadium,Sri Lanka,Pakistan,['AM Ebrahim'],,['AV Jayaprakash'],BR Doctrove,KC Barbour,"['MS Atapattu', 'ST Jayasuriya', 'DA Gunawardene', 'KC Sangakkara', 'J Mubarak', 'HP Tillakaratne', 'HAPW Jayawardene', 'HDPK Dharmasena', 'TCB Fernando', 'M Muralitharan', 'CRD Fernando']","['Mohammad Hafeez', 'Taufeeq Umar', 'Faisal Iqbal', 'Mohammad Yousuf', 'Younis Khan', 'Shoaib Malik', 'Rashid Latif', 'Mohammad Sami', 'Naved-ul-Hasan', 'Umar Gul', 'Abdul Razzaq']",Sri Lanka,bat,Pakistan,,,wickets,7,,['KC Sangakkara']
65805,05-04-2003,2002/03,male,Cherry Blossom Sharjah Cup,ODI,1996,3,Sharjah,Sharjah Cricket Association Stadium,Kenya,Zimbabwe,['AM Ebrahim'],,['KC Barbour'],AV Jayaprakash,BR Doctrove,"['KO Otieno', 'DO Obuya', 'BJ Patel', 'SO Tikolo', 'TM Odoyo', 'MO Odumbe', 'HS Modi', 'PJ Ongondo', 'AO Suji', 'CO Obuya', 'MA Suji']","['CB Wishart', 'DA Marillier', 'GJ Rennie', 'GW Flower', 'SM Ervine', 'AM Blignaut', 'HH Streak', 'DD Ebrahim', 'T Taibu', 'RW Price', 'DT Hondo']",Kenya,bat,Zimbabwe,,,wickets,5,,['DA Marillier']
65806,06-04-2003,2002/03,male,Cherry Blossom Sharjah Cup,ODI,1997,4,Sharjah,Sharjah Cricket Association Stadium,Sri Lanka,Kenya,['AM Ebrahim'],,['BR Doctrove'],AV Jayaprakash,KC Barbour,"['ST Jayasuriya', 'DA Gunawardene', 'MS Atapattu', 'KC Sangakkara', 'HP Tillakaratne', 'KS Lokuarachchi', 'HDPK Dharmasena', 'HAPW Jayawardene', 'TCB Fernando', 'M Muralitharan', 'RAP Nissanka']","['KO Otieno', 'DO Obuya', 'BJ Patel', 'SO Tikolo', 'TM Odoyo', 'MO Odumbe', 'HS Modi', 'CO Obuya', 'AO Suji', 'PJ Ongondo', 'AS Luseno']",Sri Lanka,bat,Sri Lanka,,,runs,129,,['KC Sangakkara']
65807,07-04-2003,2002/03,male,Cherry Blossom Sharjah Cup,ODI,1998,5,Sharjah,Sharjah Cricket Association Stadium,Sri Lanka,Zimbabwe,['AM Ebrahim'],,['KC Barbour'],AV Jayaprakash,BR Doctrove,"['ST Jayasuriya', 'DA Gunawardene', 'MS Atapattu', 'KC Sangakkara', 'HP Tillakaratne', 'KS Lokuarachchi', 'HDPK Dharmasena', 'HAPW Jayawardene', 'TCB Fernando', 'M Muralitharan', 'RAP Nissanka']","['CB Wishart', 'DA Marillier', 'GJ Rennie', 'GW Flower', 'T Taibu', 'SM Ervine', 'DD Ebrahim', 'HH Streak', 'AM Blignaut', 'RW Price', 'DT Hondo']",Sri Lanka,bat,Zimbabwe,,,wickets,4,,['GW Flower']
65808,08-04-2003,2002/03,male,Cherry Blossom Sharjah Cup,ODI,1999,6,Sharjah,Sharjah Cricket Association Stadium,Pakistan,Kenya,['AM Ebrahim'],,['BR Doctrove'],AV Jayaprakash,KC Barbour,"['Mohammad Hafeez', 'Taufeeq Umar', 'Faisal Iqbal', 'Misbah-ul-Haq', 'Mohammad Yousuf', 'Shoaib Malik', 'Rashid Latif', 'Naved-ul-Hasan', 'Mohammad Sami', 'Danish Kaneria', 'Umar Gul']","['KO Otieno', 'DO Obuya', 'BJ Patel', 'SO Tikolo', 'TM Odoyo', 'MO Odumbe', 'HS Modi', 'CO Obuya', 'JK Kamande', 'PJ Ongondo', 'Joseph Angara']",Pakistan,bat,Pakistan,,,runs,143,,['Shoaib Malik']
65809,10-04-2003,2002/03,male,Cherry Blossom Sharjah Cup,ODI,2000,Final,Sharjah,Sharjah Cricket Association Stadium,Zimbabwe,Pakistan,['AM Ebrahim'],,['KC Barbour'],AV Jayaprakash,BR Doctrove,"['CB Wishart', 'DA Marillier', 'GJ Rennie', 'GW Flower', 'T Taibu', 'SM Ervine', 'DD Ebrahim', 'HH Streak', 'AM Blignaut', 'RW Price', 'DT Hondo']","['Mohammad Hafeez', 'Taufeeq Umar', 'Faisal Iqbal', 'Mohammad Yousuf', 'Younis Khan', 'Shoaib Malik', 'Rashid Latif', 'Abdul Razzaq', 'Mohammad Sami', 'Danish Kaneria', 'Umar Gul']",Zimbabwe,bat,Pakistan,,,wickets,8,,['Taufeeq Umar']
66356,21-04-2003,2003,male,TVS Cup (Bangladesh),ODI,2007,Final,Dhaka,"Bangabandhu National Stadium, Dhaka",India,South Africa,['CH Lloyd'],,['Showkatur Rahman'],Aleem Dar,Mahbubur Rahman,"['V Sehwag', 'G Gambhir', 'SC Ganguly', 'M Kaif', 'Yuvraj Singh', 'D Mongia', 'PA Patel', 'AB Agarkar', 'Harbhajan Singh', 'Z Khan', 'A Mishra']","['HH Gibbs', 'GC Smith', 'HH Dippenaar', 'ND McKenzie', 'JA Rudolph', 'AJ Hall', 'MV Boucher', 'SM Pollock', 'PR Adams', 'AC Dawson', 'M Ntini']",India,bat,,no result,,,,,
66357,10-05-2003,2003,male,Bank Alfalah Cup,ODI,2008,1,Dambulla,Rangiri Dambulla International Stadium,Pakistan,Sri Lanka,['GR Viswanath'],,['MG Silva'],PT Manuel,SJA Taufel,"['Mohammad Hafeez', 'Taufeeq Umar', 'Faisal Iqbal', 'Mohammad Yousuf', 'Younis Khan', 'Shoaib Akhtar', 'Shoaib Malik', 'Abdul Razzaq', 'Rashid Latif', 'Mohammad Sami', 'Umar Gul']","['MS Atapattu', 'ST Jayasuriya', 'KC Sangakkara', 'DPMD Jayawardene', 'RP Arnold', 'RS Kaluwitharana', 'KS Lokuarachchi', 'WPUJC Vaas', 'K Weeraratne', 'RAP Nissanka', 'M Muralitharan']",Sri Lanka,field,Pakistan,,,runs,79,,['Mohammad Hafeez']
66358,11-05-2003,2003,male,Bank Alfalah Cup,ODI,2009,2,Dambulla,Rangiri Dambulla International Stadium,Pakistan,New Zealand,['GR Viswanath'],,['TH Wijewardene'],EAR de Silva,DJ Harper,"['Mohammad Hafeez', 'Taufeeq Umar', 'Faisal Iqbal', 'Mohammad Yousuf', 'Younis Khan', 'Abdul Razzaq', 'Shoaib Malik', 'Rashid Latif', 'Shoaib Akhtar', 'Mohammad Sami', 'Umar Gul']","['CJ Nevin', 'SP Fleming', 'L Vincent', 'SB Styris', 'CL Cairns', 'CZ Harris', 'JDP Oram', 'BB McCullum', 'DL Vettori', 'DR Tuffey', 'SE Bond']",New Zealand,field,New Zealand,,,wickets,7,,['DR Tuffey']
64820,17-05-2003,2003,male,Australia tour of West Indies,ODI,2011,1,Kingston,"Sabina Park, Kingston, Jamaica",Australia,West Indies,['RS Madugalle'],,['EA Nicholls'],BR Doctrove,DR Shepherd,"['AC Gilchrist', 'ML Hayden', 'RT Ponting', 'DS Lehmann', 'A Symonds', 'MG Bevan', 'IJ Harvey', 'AJ Bichel', 'B Lee', 'GD McGrath', 'GB Hogg']","['CH Gayle', 'RL Powell', 'DS Smith', 'BC Lara', 'RR Sarwan', 'MN Samuels', 'OAC Banks', 'CS Baugh', 'VC Drakes', 'M Dillon', 'CD Collymore']",West Indies,field,Australia,,,runs,2,D/L,['RT Ponting']
66361,19-05-2003,2003,male,Bank Alfalah Cup,ODI,2014,5,Dambulla,Rangiri Dambulla International Stadium,New Zealand,Sri Lanka,['GR Viswanath'],,['EAR de Silva'],PT Manuel,SJA Taufel,"['CJ Nevin', 'SP Fleming', 'L Vincent', 'SB Styris', 'CL Cairns', 'CZ Harris', 'BB McCullum', 'KD Mills', 'AR Adams', 'DR Tuffey', 'DL Vettori']","['ST Jayasuriya', 'RS Kaluwitharana', 'MS Atapattu', 'KC Sangakkara', 'DPMD Jayawardene', 'TM Dilshan', 'WPUJC Vaas', 'HDPK Dharmasena', 'KS Lokuarachchi', 'M Muralitharan', 'RAP Nissanka']",Sri Lanka,field,New Zealand,,,runs,9,,['DL Vettori']
66363,23-05-2003,2003,male,Bank Alfalah Cup,ODI,2017,Final,Dambulla,Rangiri Dambulla International Stadium,Pakistan,New Zealand,['GR Viswanath'],,['MG Silva'],EAR de Silva,DJ Harper,"['Mohammad Hafeez', 'Faisal Athar', 'Yasir Hameed', 'Mohammad Yousuf', 'Younis Khan', 'Shoaib Malik', 'Abdul Razzaq', 'Rashid Latif', 'Mohammad Sami', 'Shabbir Ahmed', 'Danish Kaneria']","['CJ Nevin', 'SP Fleming', 'L Vincent', 'SB Styris', 'CL Cairns', 'JDP Oram', 'CZ Harris', 'BB McCullum', 'KD Mills', 'DL Vettori', 'DR Tuffey']",Pakistan,bat,New Zealand,,,wickets,4,,['SP Fleming']
64825,30-05-2003,2003,male,Australia tour of West Indies,ODI,2020,6,St George's,"Queen's Park (New), St George's, Grenada",Australia,West Indies,['RS Madugalle'],,['BR Doctrove'],EA Nicholls,RE Koertzen,"['AC Gilchrist', 'ML Hayden', 'RT Ponting', 'A Symonds', 'DS Lehmann', 'JP Maher', 'GB Hogg', 'AJ Bichel', 'B Lee', 'NM Hauritz', 'JN Gillespie']","['CH Gayle', 'WW Hinds', 'BC Lara', 'RR Sarwan', 'MN Samuels', 'RL Powell', 'RD Jacobs', 'DE Bernard', 'VC Drakes', 'M Dillon', 'CD Collymore']",Australia,bat,West Indies,,,wickets,3,,['WW Hinds']
64826,01-06-2003,2003,male,Australia tour of West Indies,ODI,2021,7,St George's,"Queen's Park (New), St George's, Grenada",Australia,West Indies,['RS Madugalle'],,['EA Nicholls'],BR Doctrove,RE Koertzen,"['AC Gilchrist', 'ML Hayden', 'RT Ponting', 'DS Lehmann', 'A Symonds', 'MJ Clarke', 'IJ Harvey', 'GB Hogg', 'B Lee', 'JN Gillespie', 'GD McGrath']","['CH Gayle', 'WW Hinds', 'BC Lara', 'RR Sarwan', 'MN Samuels', 'RL Powell', 'RD Jacobs', 'DE Bernard', 'VC Drakes', 'M Dillon', 'CD Collymore']",Australia,bat,West Indies,,,wickets,9,,['CH Gayle']
64827,07-06-2003,2003,male,Sri Lanka tour of West Indies,ODI,2022,1,Bridgetown,"Kensington Oval, Bridgetown, Barbados",Sri Lanka,West Indies,['Wasim Raja'],,['EA Nicholls'],BF Bowden,BR Doctrove,"['ST Jayasuriya', 'RS Kaluwitharana', 'MS Atapattu', 'KC Sangakkara', 'DPMD Jayawardene', 'TM Dilshan', 'HDPK Dharmasena', 'WPUJC Vaas', 'M Muralitharan', 'RAP Nissanka', 'D Gamage']","['CH Gayle', 'WW Hinds', 'RL Powell', 'RR Sarwan', 'BC Lara', 'MN Samuels', 'RD Jacobs', 'DE Bernard', 'VC Drakes', 'M Dillon', 'CD Collymore']",West Indies,field,Sri Lanka,,,runs,55,,['M Muralitharan']
64829,11-06-2003,2003,male,Sri Lanka tour of West Indies,ODI,2024,3,Kingstown,"Arnos Vale Ground, Kingstown, St Vincent",Sri Lanka,West Indies,['Wasim Raja'],,['EA Nicholls'],BF Bowden,BR Doctrove,"['ST Jayasuriya', 'RS Kaluwitharana', 'MS Atapattu', 'KC Sangakkara', 'UDU Chandana', 'DPMD Jayawardene', 'TM Dilshan', 'HDPK Dharmasena', 'WPUJC Vaas', 'M Muralitharan', 'D Gamage']","['CH Gayle', 'WW Hinds', 'BC Lara', 'RR Sarwan', 'MN Samuels', 'RL Powell', 'RD Jacobs', 'DBL Powell', 'RO Hurley', 'CD Collymore', 'JE Taylor']",West Indies,field,West Indies,,,wickets,6,D/L,['MN Samuels']
